Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase,CLTV,Total Service,CLTV per Purchase,Cluster,Predicted Tenure Months to Churn,Tenure Months,Index
Jakarta,High End,No,Yes,No,No,No,No,Debit,104195.00000000001,6745700.0,1,64.7411104179663,1,22,29,1397
Bandung,High End,Yes,Yes,No,No,No,No,Pulsa,109785.00000000001,3446300.0,2,31.391355831853165,0,18,29,1398
Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,128180.0,6687200.0,3,52.17038539553752,3,34,29,1399
Bandung,High End,No,No,No,No,No,No,Pulsa,91975.00000000001,3461900.0,0,37.639575971731446,4,8,29,1400
Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,128765.00000000001,4132700.0,3,32.09490156486623,0,24,29,1401
Bandung,Mid End,No,No,No,No,No,No,Credit,32630.000000000004,3634800.0,0,111.39442231075697,4,10,29,1402
Bandung,High End,No,No,No,Yes,Yes,Yes,Pulsa,128245.0,5505500.0,3,42.9295489102889,3,25,29,1403
Jakarta,Mid End,No,Yes,No,No,No,No,Pulsa,39780.0,4699500.0,1,118.13725490196079,4,8,29,1404
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,128050.00000000001,6678100.0,3,52.15228426395939,3,26,29,1405
Jakarta,Mid End,Yes,Yes,Yes,No,No,Yes,Debit,89505.0,7083700.0,4,79.1430646332607,3,50,29,1406
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102570.00000000001,4223700.0,1,41.178707224334595,0,8,29,1407
Jakarta,High End,No,No,Yes,No,No,Yes,Pulsa,115960.00000000001,6879600.0,2,59.32735426008968,1,16,29,1408
Jakarta,High End,No,Yes,Yes,No,No,No,Digital Wallet,103545.00000000001,2826200.0000000005,2,27.294413057124924,0,19,30,1409
Jakarta,Mid End,No,No,Yes,No,Yes,No,Pulsa,52390.0,3920800.0,2,74.83870967741936,4,11,30,1410
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130065.0,6063200.0,3,46.61669165417291,3,30,30,1411
Jakarta,High End,Yes,Yes,No,No,Yes,No,Pulsa,122720.00000000001,3629600.0,3,29.576271186440675,0,26,30,1412
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110500.0,4807400.000000001,1,43.505882352941185,0,9,30,1413
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,130260.00000000001,4677400.000000001,3,35.908183632734534,0,26,30,1414
Jakarta,High End,Yes,Yes,Yes,No,No,No,Credit,119210.00000000001,3226600.0,3,27.066521264994545,0,30,30,1415
Jakarta,High End,No,No,No,Yes,Yes,No,Pulsa,110695.00000000001,5742100.0,2,51.87316500293599,1,13,30,1416
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117325.0,7350200.0,2,62.64819944598338,1,16,30,1417
Jakarta,Mid End,No,No,No,Yes,Yes,Yes,Credit,66560.0,5938400.000000001,3,89.21875000000001,1,25,30,1418
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,129610.00000000001,4612400.000000001,3,35.58676028084253,0,26,30,1419
Bandung,Mid End,No,Yes,No,No,No,No,Debit,65519.99999999999,6233500.0,1,95.1388888888889,1,19,30,1420
Bandung,High End,No,No,No,No,Yes,Yes,Credit,122265.0,5323500.0,2,43.54066985645933,0,22,30,1421
Jakarta,High End,No,Yes,No,Yes,Yes,No,Credit,122330.0,6831500.0,3,55.844845908607866,3,40,30,1422
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25544.999999999996,3231800.0,0,126.51399491094149,4,13,30,1423
Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,110955.0,3006900.0,6,27.100175746924428,0,36,30,1424
Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Credit,84825.0,5723900.000000001,3,67.47892720306514,1,31,31,1425
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134485.0,7003100.0,4,52.07346544224263,3,45,31,1426
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,129935.0,6970600.0,3,53.64682341170585,3,37,31,1427
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,128570.00000000001,5265000.0,4,40.95045500505561,3,28,31,1428
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25415.000000000004,3493100.0,0,137.44245524296673,4,8,31,1429
Bandung,High End,No,No,Yes,No,No,Yes,Pulsa,116870.0,2640300.0,2,22.591768631813125,0,15,31,1430
Jakarta,Mid End,Yes,No,No,Yes,No,No,Debit,46020.0,2687100.0,2,58.389830508474574,4,20,31,1431
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,135460.0,6500000.0,4,47.98464491362764,3,38,31,1432
Jakarta,Mid End,No,No,Yes,Yes,No,No,Pulsa,71825.0,3812900.0,2,53.085972850678736,0,11,31,1433
Bandung,High End,No,Yes,No,Yes,No,No,Pulsa,101985.00000000001,4018300.0,2,39.40089228808157,0,15,31,1434
Jakarta,Mid End,No,Yes,No,Yes,Yes,Yes,Digital Wallet,103285.00000000001,3733600.0,4,36.14852108244178,0,22,31,1435
Bandung,High End,No,Yes,No,No,No,Yes,Pulsa,118495.0,6784700.0,2,57.25726823916621,1,19,31,1436
Bandung,High End,No,Yes,Yes,No,Yes,No,Pulsa,121940.0,5349500.0,3,43.86993603411514,0,29,31,1437
Bandung,High End,No,No,No,Yes,No,No,Credit,103804.99999999999,3320200.0000000005,1,31.98497182216657,0,15,31,1438
Bandung,High End,No,No,No,No,No,No,Pulsa,96070.00000000001,3328000.0,0,34.641407307171846,4,8,31,1439
Bandung,High End,No,No,No,No,Yes,No,Credit,112515.0,5457400.000000001,1,48.50375505488158,1,17,31,1440
Jakarta,High End,No,No,No,No,Yes,No,Credit,111735.00000000001,3160300.0,1,28.283885980221054,0,17,32,1441
Jakarta,High End,No,Yes,No,No,No,Yes,Debit,109395.00000000001,5222100.0,2,47.7361853832442,0,21,32,1442
Bandung,High End,No,No,No,No,Yes,No,Pulsa,109265.0,4618900.000000001,1,42.27245687091018,0,10,32,1443
Jakarta,High End,No,No,Yes,No,No,Yes,Debit,118365.0,4667000.0,2,39.42888522789676,0,18,32,1444
Bandung,High End,Yes,No,No,No,Yes,Yes,Credit,129414.99999999999,6533800.0,3,50.48719236564541,3,34,32,1445
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,96720.00000000001,2718300.0,1,28.104838709677416,0,12,32,1446
Bandung,High End,No,No,No,No,No,Yes,Pulsa,110890.0,3525600.0,1,31.7936694021102,0,9,32,1447
Bandung,High End,No,No,No,No,No,No,Pulsa,97370.0,5336500.0,0,54.8064085447263,1,7,32,1448
Bandung,High End,No,No,No,No,No,Yes,Credit,104390.0,6974500.0,1,66.81195516811955,1,18,32,1449
Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,140595.0,3303300.0,5,23.49514563106796,0,40,32,1450
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,136370.0,5155800.0,4,37.80743565300286,3,31,32,1451
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,138255.0,5346900.000000001,4,38.67418899858957,3,50,32,1452
Jakarta,High End,No,No,No,No,Yes,Yes,Credit,124995.00000000001,2919800.0,2,23.35933437337493,0,23,32,1453
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,121160.00000000001,6821100.0,2,56.29828326180257,1,15,32,1454
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110500.0,5959200.0,1,53.92941176470588,1,13,32,1455
Bandung,High End,No,No,No,Yes,Yes,Yes,Pulsa,125060.0,4687800.0,3,37.484407484407484,0,20,32,1456
Jakarta,High End,No,No,Yes,No,No,No,Pulsa,102570.00000000001,7733700.0,1,75.39923954372622,1,11,32,1457
Bandung,High End,No,No,No,No,No,No,Debit,90675.0,3062800.0,0,33.77777777777778,4,15,32,1458
Jakarta,High End,No,Yes,No,No,No,No,Debit,104455.0,7766200.0,1,74.3497199751089,1,21,32,1459
Bandung,High End,No,No,No,No,No,Yes,Pulsa,108354.99999999999,7092800.0,1,65.45890821835634,1,14,33,1460
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135720.0,4140500.0,4,30.507662835249043,0,31,33,1461
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,124540.0,5409300.0,3,43.43423799582463,0,21,33,1462
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122850.00000000001,5632900.000000001,2,45.851851851851855,1,16,33,1463
Bandung,High End,No,No,No,No,No,No,Pulsa,88725.00000000001,7341100.0,0,82.73992673992673,1,8,33,1464
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Digital Wallet,134810.0,5799300.0,4,43.01832208293153,3,30,33,1465
Bandung,High End,No,Yes,No,No,No,No,Debit,104780.0,4681300.0,1,44.67741935483871,0,16,33,1466
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31850.0,6752200.0,0,212.0,2,12,33,1467
Jakarta,High End,No,Yes,Yes,No,No,No,Credit,109005.0,3357900.0,2,30.80500894454383,0,24,33,1468
Jakarta,Mid End,No,No,Yes,Yes,Yes,Yes,Digital Wallet,96070.00000000001,6986200.0,4,72.71989174560215,3,23,33,1469
Jakarta,High End,No,No,No,No,No,Yes,Credit,111995.0,4336800.0,1,38.72315728380731,0,14,33,1470
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,121940.0,6604000.0,3,54.15778251599147,3,22,33,1471
Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,143585.0,4421300.0,5,30.7922136713445,3,38,33,1472
Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,134875.0,4971200.0,5,36.857831325301206,3,29,33,1473
Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Pulsa,81445.00000000001,5093400.000000001,3,62.53790901835595,0,19,34,1474
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,138255.0,3823300.0,4,27.65397273154678,0,32,34,1475
Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Digital Wallet,142740.0,4433000.0,5,31.05646630236794,3,29,34,1476
Jakarta,High End,No,Yes,No,No,No,No,Credit,96135.0,7533500.0,1,78.36375929682218,1,17,34,1477
Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,83720.00000000001,6745700.0,3,80.57453416149067,1,18,34,1478
Bandung,High End,No,Yes,No,No,No,No,Digital Wallet,103479.99999999999,5174000.0,1,50.00000000000001,1,11,34,1479
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,101790.0,3610100.0,1,35.466155810983395,0,9,34,1480
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,126945.00000000001,5172700.0,2,40.747567844342036,0,19,34,1481
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130065.0,3338400.0,3,25.667166416791606,0,22,34,1482
Bandung,High End,No,No,No,No,No,No,Credit,91000.0,3013400.0,0,33.114285714285714,4,15,34,1483
Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,113685.0,4365400.000000001,2,38.39908519153803,0,13,34,1484
Jakarta,High End,No,Yes,Yes,No,No,Yes,Pulsa,122525.0,4379700.0,3,35.745358090185675,0,22,34,1485
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,124085.00000000001,2704000.0,2,21.791513881613408,0,18,35,1486
Jakarta,High End,No,No,No,No,No,No,Pulsa,91390.0,7036900.000000001,0,76.99857752489332,1,8,35,1487
Jakarta,Mid End,No,No,No,No,Yes,No,Digital Wallet,71500.0,2886000.0,1,40.36363636363637,4,9,35,1488
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,128765.00000000001,2696200.0000000005,3,20.93891973750631,0,24,35,1489
Bandung,High End,Yes,Yes,No,Yes,Yes,No,Debit,130650.0,6168500.0,4,47.21393034825871,3,49,35,1490
Jakarta,High End,No,No,No,No,No,No,Pulsa,97760.0,6030700.0,0,61.68882978723404,1,8,35,1491
Jakarta,High End,No,No,No,No,No,No,Credit,97955.0,3620500.0,0,36.960849369608496,4,14,35,1492
Bandung,High End,No,Yes,No,Yes,No,No,Credit,110890.0,3191500.0,2,28.780773739742088,0,24,35,1493
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Debit,133055.0,3214900.0,4,24.16218856863703,0,31,35,1494
Bandung,High End,No,No,No,No,Yes,No,Pulsa,112385.0,7636200.0,1,67.94679005205322,1,13,35,1495
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130325.00000000001,3567200.0000000005,3,27.371571072319203,0,21,35,1496
Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,111735.00000000001,4982900.000000001,5,44.5956951716114,3,37,35,1497
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131820.00000000003,4795700.0,3,36.38067061143983,0,20,35,1498
Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,110695.00000000001,7706400.000000001,2,69.61832061068702,1,14,35,1499
Bandung,Mid End,Yes,No,Yes,Yes,Yes,No,Pulsa,93925.0,7667400.000000001,4,81.6332179930796,3,31,35,1500
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110175.0,6853600.0,1,62.206489675516224,1,14,36,1501
Jakarta,High End,No,Yes,Yes,No,Yes,No,Debit,126554.99999999999,5907200.0,3,46.67693888032871,3,42,36,1502
Bandung,High End,No,No,No,No,No,Yes,Pulsa,109330.0,3883100.0,1,35.51724137931034,0,9,36,1503
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,128895.00000000001,5444400.000000001,3,42.239031770045386,3,35,36,1504
Bandung,High End,Yes,No,No,No,Yes,No,Pulsa,118104.99999999999,7399600.0,2,62.65272427077601,1,18,36,1505
Bandung,Mid End,No,Yes,No,Yes,No,Yes,Digital Wallet,85020.00000000001,6786000.0,3,79.81651376146787,1,19,36,1506
Jakarta,High End,No,No,No,No,No,Yes,Credit,110825.0,3953300.0,1,35.671554252199414,0,14,36,1507
Jakarta,High End,No,No,Yes,Yes,No,Yes,Pulsa,113815.0,3325400.0,3,29.2175899486008,0,19,36,1508
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110370.0,3191500.0,1,28.916372202591283,0,9,36,1509
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,125450.0,6047600.0,3,48.20725388601036,3,34,36,1510
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Debit,132470.0,5768100.0,4,43.54268891069676,3,48,37,1511
Jakarta,High End,No,No,No,No,No,No,Pulsa,99450.0,3630900.0,0,36.509803921568626,4,8,37,1512
Bandung,High End,No,No,No,No,No,No,Pulsa,99125.0,7616700.0,0,76.83934426229509,1,9,37,1513
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,129350.0,5502900.000000001,3,42.5427135678392,3,24,37,1514
Jakarta,High End,Yes,No,Yes,Yes,No,Yes,Pulsa,128960.00000000001,4678700.0,4,36.280241935483865,0,26,37,1515
Bandung,High End,Yes,Yes,No,No,Yes,Yes,Debit,138775.0,7603700.0,4,54.79156908665105,3,51,37,1516
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,125515.0,5782400.000000001,2,46.06939409632316,1,20,37,1517
Jakarta,High End,No,No,No,Yes,Yes,Yes,Debit,128440.0,3985800.0,3,31.032388663967613,0,25,37,1518
Bandung,High End,No,No,No,No,Yes,No,Pulsa,111410.00000000001,6125600.0,1,54.98249708284713,1,13,37,1519
Jakarta,Mid End,No,No,No,Yes,No,No,Credit,37180.0,5757700.0,1,154.86013986013987,2,12,37,1520
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,120250.0,5365100.0,2,44.616216216216216,0,15,37,1521
Jakarta,High End,No,No,Yes,No,No,No,Credit,102635.0,5176600.0,1,50.436985433818876,1,15,37,1522
Bandung,Mid End,Yes,Yes,Yes,No,No,No,Debit,52260.00000000001,4715100.0,3,90.22388059701491,0,30,37,1523
Jakarta,Mid End,No,No,No,No,Yes,Yes,Pulsa,84175.0,7220200.0,2,85.77606177606178,1,14,37,1524
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,131430.0,5751200.0,3,43.75865479723046,3,25,37,1525
Bandung,High End,Yes,Yes,Yes,No,No,No,Credit,109070.00000000001,2804100.0,3,25.70917759237187,0,30,38,1526
Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,129025.0,6856200.0,3,53.13853904282116,3,32,38,1527
Jakarta,High End,No,Yes,Yes,Yes,No,No,Credit,109525.0,3750500.0,3,34.2433234421365,0,27,38,1528
Bandung,High End,Yes,Yes,No,No,No,No,Pulsa,103285.00000000001,3126500.0,2,30.270610446821895,0,19,38,1529
Jakarta,Mid End,No,Yes,Yes,Yes,Yes,No,Credit,91195.00000000001,3438500.0,4,37.70491803278688,0,36,38,1530
Jakarta,Mid End,Yes,Yes,No,Yes,Yes,Yes,Credit,104390.0,2692300.0,5,25.790784557907845,0,35,38,1531
Bandung,Mid End,Yes,Yes,No,No,No,No,Credit,74295.0,4043000.0,2,54.41819772528434,0,22,38,1532
Bandung,Mid End,No,No,Yes,Yes,No,Yes,Digital Wallet,80990.0,4963400.000000001,3,61.2841091492777,0,15,38,1533
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,136500.0,3043300.0,4,22.295238095238094,0,31,38,1534
Jakarta,High End,No,Yes,Yes,No,Yes,No,Pulsa,123045.00000000001,4547400.000000001,3,36.95721077654517,0,27,38,1535
Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,129414.99999999999,4516200.0,3,34.89703666499247,0,23,38,1536
Jakarta,High End,No,No,No,No,No,No,Debit,97435.0,6714500.0,0,68.91260840560373,1,15,38,1537
Jakarta,High End,No,No,No,No,No,No,Debit,91585.00000000001,7068100.0,0,77.17530163236337,1,14,38,1538
Jakarta,Mid End,Yes,No,Yes,No,Yes,Yes,Pulsa,72670.0,7321600.0,4,100.75134168157425,3,33,39,1539
Jakarta,High End,No,Yes,No,No,Yes,No,Digital Wallet,112190.0,4373200.0,2,38.98030127462341,0,16,39,1540
Bandung,High End,No,No,No,No,No,No,Pulsa,97825.0,6104800.0,0,62.40531561461794,1,9,39,1541
Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Credit,63635.00000000001,4004000.0,4,62.92134831460673,0,32,39,1542
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137345.0,6093100.0,4,44.363464268812116,3,43,39,1543
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134485.0,6254300.0,4,46.50555824069599,3,48,39,1544
Bandung,High End,No,No,No,No,Yes,Yes,Debit,124345.00000000001,6359600.0,2,51.14479874542602,1,25,39,1545
Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,104585.00000000001,2891200.0000000005,2,27.64449968924798,0,15,39,1546
Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,65975.00000000001,5354700.0,3,81.16256157635466,1,18,39,1547
Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Credit,136110.0,3082300.0,5,22.645654250238778,0,36,39,1548
Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,104000.0,3515200.0000000005,5,33.800000000000004,0,35,39,1549
Jakarta,High End,No,Yes,Yes,Yes,No,No,Pulsa,116415.0,5003700.0,3,42.981574539363486,0,23,39,1550
Jakarta,High End,Yes,No,Yes,Yes,Yes,No,Pulsa,124215.0,3597100.0,4,28.958660387231816,0,28,39,1551
Bandung,Mid End,No,No,Yes,No,No,No,Credit,39130.0,4037800.0,1,103.18936877076412,4,14,39,1552
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,136240.0,4539600.0,4,33.3206106870229,0,33,40,1553
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,135850.0,3681600.0,4,27.10047846889952,0,35,40,1554
Jakarta,Mid End,Yes,Yes,No,No,Yes,Yes,Pulsa,72539.99999999999,5553600.0,4,76.55913978494625,3,37,40,1555
Bandung,High End,Yes,No,No,No,Yes,Yes,Pulsa,132405.0,3688100.0,3,27.8546882670594,0,23,40,1556
Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,110304.99999999999,7493200.0,2,67.93164407778434,1,16,40,1557
Jakarta,High End,Yes,Yes,No,No,No,No,Credit,102960.00000000001,4169100.0000000005,2,40.49242424242424,0,23,40,1558
Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Credit,128960.00000000001,6627400.000000001,4,51.391129032258064,3,48,40,1559
Jakarta,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,71825.0,3653000.0,2,50.85972850678733,0,14,40,1560
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,131690.0,3348800.0,3,25.429417571569594,0,25,40,1561
Jakarta,High End,No,No,No,No,Yes,Yes,Credit,122915.0,7378800.0,2,60.03172924378636,1,23,40,1562
Jakarta,Mid End,No,Yes,No,No,Yes,No,Pulsa,51089.99999999999,2984800.0,2,58.42239185750637,4,18,40,1563
Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Pulsa,55055.00000000001,7048600.0,3,128.02833530106255,1,27,40,1564
Bandung,High End,No,No,No,No,Yes,Yes,Debit,126230.0,4028700.0000000005,2,31.915550978372814,0,23,40,1565
Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,94900.0,2653300.0,3,27.958904109589042,0,21,41,1566
Jakarta,High End,Yes,No,Yes,No,No,No,Debit,108875.0,6493500.0,2,59.64179104477612,1,25,41,1567
Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,147160.0,4394000.0,5,29.858657243816253,3,42,41,1568
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,138190.0,6997900.000000001,4,50.639698965192856,3,45,41,1569
Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,103870.0,6154200.0,5,59.24906132665832,3,55,41,1570
Bandung,High End,No,No,No,No,No,No,Debit,91325.0,4429100.0,0,48.49822064056939,4,12,41,1571
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136110.0,4310800.0,4,31.671442215854825,0,32,41,1572
Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,148850.0,3949400.0,6,26.532751091703055,3,47,41,1573
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,129740.00000000001,6143800.0,3,47.35470941883767,3,28,41,1574
Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Debit,86450.0,3272100.0,3,37.849624060150376,0,29,41,1575
Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,147680.0,6451900.000000001,6,43.688380281690144,3,62,41,1576
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,127920.00000000001,2819700.0000000005,3,22.04268292682927,0,24,41,1577
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,145535.0,4824300.0,5,33.148727110317104,3,39,41,1578
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,133380.0,2727400.0,4,20.448343079922026,0,30,41,1579
Jakarta,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,43614.99999999999,2657200.0000000005,2,60.923994038748155,4,14,42,1580
Bandung,High End,Yes,No,Yes,No,Yes,Yes,Pulsa,136760.00000000003,3012100.0,4,22.024714828897334,0,31,42,1581
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,122460.00000000001,7095400.000000001,2,57.94055201698514,1,15,42,1582
Jakarta,High End,Yes,No,No,No,No,No,Credit,96395.00000000001,3018600.0,1,31.314902225219146,0,17,42,1583
Bandung,High End,No,Yes,Yes,Yes,No,Yes,Pulsa,129285.0,6011200.0,4,46.495726495726494,3,39,42,1584
Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,96070.00000000001,3606200.0000000005,5,37.53721244925575,0,40,42,1585
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,132275.0,7208500.0,3,54.4963144963145,3,39,42,1586
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Debit,137995.0,2944500.0,4,21.337729627885068,0,38,42,1587
Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,109590.0,3268200.0000000005,2,29.822064056939507,0,15,42,1588
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Debit,136175.0,3879200.0000000005,4,28.486873508353224,0,34,42,1589
Bandung,High End,No,No,No,No,Yes,No,Credit,101335.00000000001,7014800.0,1,69.2238614496472,1,15,42,1590
Bandung,High End,No,No,No,No,Yes,No,Pulsa,110045.00000000001,6332300.0,1,57.54282339043118,1,13,42,1591
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,65325.0,6334900.000000001,0,96.97512437810947,2,6,42,1592
Jakarta,High End,No,Yes,Yes,No,Yes,No,Debit,123825.0,2697500.0,3,21.78477690288714,0,31,42,1593
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,101205.0,6639100.0,1,65.6005138086063,1,14,43,1594
Jakarta,Mid End,No,No,No,No,Yes,No,Pulsa,72995.0,2797600.0,1,38.325912733748886,4,10,43,1595
Bandung,High End,Yes,No,No,No,No,No,Pulsa,97760.0,6074900.000000001,1,62.14095744680852,1,15,43,1596
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,143975.0,3546400.0,5,24.632054176072234,0,40,43,1597
Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Digital Wallet,142415.0,7621900.000000001,5,53.518941122775,3,37,43,1598
Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,116415.0,4942600.0,2,42.456728084868786,0,13,43,1599
Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Debit,63765.0,5257200.0,3,82.44648318042813,1,25,43,1600
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,131820.00000000003,4381000.0,3,33.23471400394477,0,27,43,1601
Bandung,Mid End,No,Yes,Yes,No,Yes,Yes,Credit,72215.0,3344900.0,4,46.31863186318632,0,34,43,1602
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135980.0,6825000.0,4,50.19120458891013,3,46,43,1603
Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,130000.0,6188000.0,3,47.6,3,32,43,1604
Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,140595.0,3682900.0,5,26.195099398982894,0,42,43,1605
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,139815.0,5749900.000000001,4,41.12505811250582,3,46,43,1606
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,133900.0,3256500.0,4,24.320388349514563,0,29,43,1607
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,131300.0,4059900.0,3,30.92079207920792,0,26,43,1608
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,124929.99999999999,7287800.0,2,58.335067637877216,1,19,44,1609
Bandung,Mid End,No,Yes,No,No,No,No,Pulsa,39455.00000000001,6277700.0,1,159.11037891268532,2,14,44,1610
Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Pulsa,130715.0,4531800.0,4,34.669318746892095,0,30,44,1611
Bandung,High End,No,Yes,Yes,No,No,No,Debit,110240.0,5196100.0,2,47.134433962264154,0,25,44,1612
Jakarta,High End,No,Yes,No,No,No,Yes,Digital Wallet,114920.00000000001,3476200.0000000005,2,30.248868778280542,0,15,44,1613
Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Digital Wallet,70135.0,3966300.0,4,56.55236329935125,0,25,44,1614
Bandung,Mid End,No,Yes,No,Yes,No,No,Credit,70395.0,3589300.0,2,50.987996306555864,0,23,45,1615
